link,npsn,name,address,akreditasi,kepala_sekolah,operator,guru,siswa_l,siswa_p,rombongan_belajar,kurikulum,penyelenggaraan,mbs,semester_data,akses_internet,sumber_listrik,daya_listrik,luas_tanah_m2,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,r_siswa_rombel,r_siswa_ruang_kelas,r_siswa_guru,p_guru_kualifikasi,p_guru_sertifikasi,p_guru_pns,p_ruang_kelas_layak,guru_status_pns,guru_status_gtt,guru_status_gty,guru_status_honor,guru_sertifikasi,guru_belum_sertifikasi,guru_ijazah_kurang_dari_S1,guru_ijazah_S1_atau_lebih,guru_ijazah_data_kosong,guru_jk_laki_laki,guru_jk_perempuan,tk_status_pns,tk_status_honor,tk_total,tk_ijazah_kurang_dari_S1,tk_ijazah_S1_atau_lebih,tk_ijazah_data_kosong,tk_jk_laki_laki,tk_jk_perempuan,nilai_akreditasi_tahun,nilai_akreditasi_akhir
https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5ECFC6C9-BAE9-4099-BEE8-C486A404CE8A,10264658,SMKN 1 BIRU-BIRU,"Jl. Biru-Biru - Rumah Gerat, Biru Biru, Kec. Sibiru-biru, Kab. Deli Serdang Prov. Sumatera Utara",A,Saidi Antonius Simanjuntak,Rosmita Barus,39,208,157,15,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Pagi/6 hari,True,2023/2024-2,Tidak Ada,PLN,20357,1,15,1,1,2,24.33,24.33,9.36,84.62,46.15,33.33,100.0,13,1,1,24,18,21,0,33,6,12,27,14,26,42,0,36,6,13,29,2023,91
https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/831F33AD-835B-4161-8993-C4445F7AD961,20554681,SMKS DARUL HIKMAH,"JL RAYA LANGKAP, Langkap, Kec. Burneh, Kab. Bangkalan Prov. Jawa Timur",B,Abd Hakim,MUKARROM,15,112,86,0,SMK 2013 REV. Teknik Komputer dan Jaringan,Pagi/6 hari,True,2023/2024-2,Tidak Ada,PLN,6000,3,0,0,0,0,0.0,0.0,13.2,80.0,13.33,0.0,0.0,0,0,16,0,2,13,0,12,3,10,5,0,0,16,0,13,3,11,5,2022,82
https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7F4BFF9C-0935-4943-98B1-CA6276E3B34B,20328457,SMKS PGRI 1 SALATIGA,"JL. NAKULO SADEWO I KEMBANGARUM, Dukuh, Kec. Sidomukti, Kota Salatiga Prov. Jawa Tengah",B,Sardi,AFIT KRISTIYANTO,17,16,203,11,SMK 2013 REV. Asisten Keperawatan,Sehari Penuh/5 hari,True,2023/2024-2,Tidak Ada,PLN & Diesel,11000,1,18,1,0,2,19.91,12.17,12.88,76.47,52.94,5.88,100.0,1,0,18,3,9,8,1,13,3,4,13,2,6,26,3,14,9,9,17,2023,83
https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6BD4EE28-5888-41D7-9C00-69E2EF60924C,20231415,SMKS MUHAMMADIYAH 1 CILEUNGSI,"JL. ANGGREK 86/1 PERUM PTSC CILEUNGSI KABUPATEN BOGOR, CILEUNGSI, Kec. Cileungsi, Kab. Bogor Prov. Jawa Barat",A,Pamuji Agustiar Ma'sudi,Mohammad Chusaini,34,581,81,26,SMK 2013 REV. Desain Pemodelan dan Informasi Bangunan,Sehari Penuh/5 hari,False,2023/2024-2,Tidak Ada,PLN,9900,1,51,1,1,8,25.46,12.98,19.47,85.29,55.88,0.0,100.0,0,0,31,7,19,15,1,29,4,19,15,0,13,44,1,31,12,27,17,2019,92
https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0175226A-CE66-42DF-89AF-C0B156CF6485,20331928,SMK PALEBON,"Jl. Palebon Raya No. 30, Palebon, Kec. Pedurungan, Kota Semarang Prov. Jawa Tengah",B,Siti Laelatul Karimah,MK. CATUR RINI,29,101,198,12,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Pagi/5 hari,False,2023/2024-2,Tidak Ada,PLN,105000,1,18,0,1,2,24.92,16.61,10.31,82.76,55.17,0.0,100.0,0,0,24,10,16,13,1,24,4,10,19,0,12,36,2,25,9,12,24,2022,87
https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/36BFCCD7-3425-49C1-A329-D64A523E578B,20523753,SMKS PLUS AL MUJAHIDI TEMBOKREJO,"JL. GAJAH MADA NO. 04, Tembokrejo, Kec. Gumuk Mas, Kab. Jember Prov. Jawa Timur",B,Samsunuri,,28,0,0,0,SMK 2013 REV. Teknik dan Bisnis Sepeda Motor ,,False,2023/2024-2,,,,1,0,0,0,0,0.0,0.0,0.0,82.14,46.43,0.0,0.0,0,0,43,0,13,15,1,23,4,18,10,0,0,43,1,25,17,30,13,2022,88
https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3EACAE74-4211-409A-8691-55CDC2C36804,50104216,SMKN 1 TEJAKULA,"JALAN SINGARAJA-AMPLAPURA, Penuktukan, Kec. Tejakula, Kab. Buleleng Prov. Bali",B,Nyoman Sudimahayasa,Gede Arya Sutrisna,48,449,444,27,SMK 2013 REV. Teknik Komputer dan Jaringan,Pagi/5 hari,True,2023/2024-2,Tidak Ada,PLN,9000,1,18,0,1,2,33.07,49.61,18.6,89.58,47.92,33.33,100.0,16,24,0,8,23,25,0,43,5,27,21,19,35,78,3,47,28,41,37,2022,90
https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1BCF03C4-376A-4431-9586-E55CB394E9D5,69947341,SMK BAITUL IZZA ,"JL. KH. Sulaiman Al Karim No 6, Serut, Kec. Boyolangu, Kab. Tulungagung Prov. Jawa Timur",B,,Diinaa Alvia Azka,36,292,297,20,SMK 2013 REV.  Agribisnis Pengolahan Hasil Pertanian,Pagi/6 hari,False,2023/2024-2,Tidak Ada,PLN,27000,2,13,0,1,2,29.45,45.31,16.36,80.56,8.33,2.78,100.0,1,1,45,1,3,33,1,29,6,13,23,1,1,48,1,29,18,19,29,2023,81
https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E4C804EA-FD65-4B0C-8F50-7742F8BDD71F,20576889,SMKS PGRI 01 WAJAK,"JL. RAYA SUKOANYAR NO.502 WAJAK KAB. MALANG, Sukoanyar, Kec. Wajak, Kab. Malang Prov. Jawa Timur",B,Bashori,ANTOK DIRMANTO,13,108,61,6,SMK 2013 REV. Teknik Komputer dan Jaringan,Sehari Penuh/5 hari,False,2023/2024-2,Tidak Ada,PLN,2100,1,10,0,1,2,28.17,16.9,13.0,100.0,53.85,0.0,100.0,0,0,15,1,7,6,0,13,0,5,8,0,1,16,0,15,1,7,9,2021,85
https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4F993B15-03BF-4D8F-B802-AFBA1E9B29FF,40301565,SMKN 1 TAKALAR,"JL. KARAENG. SALAMAKA NO. 1 BODDIA, Boddia, Kec. Galesong, Kab. Takalar Prov. Sulawesi Selatan",A,Sahabuddin,HAMZAH,64,318,210,27,SMK 2013 REV.   Agribisnis Perikanan Air Tawar,Pagi/5 hari,True,2023/2024-2,Tidak Ada,PLN,12000,3,25,1,1,2,19.56,21.12,8.25,87.5,57.81,42.19,100.0,27,24,0,13,37,27,0,56,8,26,38,29,22,75,0,60,15,32,43,2023,92
https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/74242255-079D-4F73-A880-D8E7351DAD01,20606891,SMKS PGRI 11 CILEDUG,"JL.RADEN FATAH, Sudimara Barat, Kec. Ciledug, Kota Tangerang Prov. Banten",B,Ely Anita,SAPUDIN,45,946,755,36,SMK 2013 REV.  Bisnis Daring dan Pemasaran,Double Shift/6 hari,False,2023/2024-2,Tidak Ada,PLN,25000,1,18,0,1,3,47.25,94.5,37.8,93.33,64.44,0.0,100.0,0,0,47,10,29,16,0,42,3,20,25,0,13,60,0,44,16,31,29,2022,85
