link,npsn,name,address,akreditasi,kepala_sekolah,operator,guru,siswa_l,siswa_p,rombongan_belajar,kurikulum,penyelenggaraan,mbs,semester_data,akses_internet,sumber_listrik,daya_listrik,luas_tanah_m2,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,r_siswa_rombel,r_siswa_ruang_kelas,r_siswa_guru,p_guru_kualifikasi,p_guru_sertifikasi,p_guru_pns,p_ruang_kelas_layak,guru_status_pns,guru_status_gtt,guru_status_gty,guru_status_honor,guru_sertifikasi,guru_belum_sertifikasi,guru_ijazah_kurang_dari_S1,guru_ijazah_S1_atau_lebih,guru_ijazah_data_kosong,guru_jk_laki_laki,guru_jk_perempuan,tk_status_pns,tk_status_honor,tk_total,tk_ijazah_kurang_dari_S1,tk_ijazah_S1_atau_lebih,tk_ijazah_data_kosong,tk_jk_laki_laki,tk_jk_perempuan,nilai_akreditasi_tahun,nilai_akreditasi_akhir
https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C1001CF6-F2EB-4960-8C31-684A8DEA50CD,50204507,SMKN 1 MATARAM,"JL. Jendral Sudirman 8 Mataram, Rembiga, Kec. Selaparang, Kota Mataram Prov. Nusa Tenggara Barat",A,Ruslan,ZULKARNAIN,59,342,581,0,SMK 2013 REV.  Tata Busana,,False,2023/2024-2,,,,1,0,0,0,0,0.0,0.0,15.64,91.53,71.19,64.41,0.0,38,14,0,7,42,17,1,54,4,19,40,45,14,73,2,57,14,28,45,2022,94
https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/49D2CBC8-7081-4CAE-A206-128AE326D5C3,69892335,SMKS YPPSA Kesehatan Deiyai,"Kampung Waghete 1, Waghete I, Kec. Tigi, Kab. Deiyai Prov. Papua Tengah",B,DEREK DOUW,GERSON GIYAI,6,137,113,7,SMK 2013 REV. Asisten Keperawatan,Pagi/6 hari,False,2023/2024-2,Tidak Ada,PLN,9000,2,7,1,2,0,35.71,35.71,41.67,50.0,0.0,0.0,100.0,0,0,2,5,0,6,1,3,2,5,1,0,5,7,1,4,2,6,1,2023,87
https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1802DC5F-12C6-4A12-A42E-1FF9EDB233E5,70010881,SMK NEGERI NDORA,"Jln. Trans Negara, Bejawa - Ende, Ulupulu, Kec. Nangaroro, Kab. Nagekeo Prov. Nusa Tenggara Timur",,,Vamylyana Noe,20,65,56,9,SMK 2013 REV.  Agribisnis Ternak Ruminansia,Siang/6 hari,True,2023/2024-2,Tidak Ada,PLN,400,2,9,0,0,0,13.44,13.44,6.05,70.0,10.0,10.0,100.0,2,0,0,18,2,18,3,14,3,10,10,2,20,22,4,14,4,10,12,,
https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/12409368-0549-418F-ADDD-2109ADA1E862,20232504,SMKS YASTRIF 2 PARUNGPANJANG,"Jl. Raya Cibunar, Cibunar, Kec. Parungpanjang, Kab. Bogor Prov. Jawa Barat",B,ADY BUDIANTA,FAHMI FAJRIN,17,104,1,4,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Pagi/6 hari,False,2023/2024-2,Tidak Ada,PLN,15998,1,5,1,1,2,26.25,21.0,6.18,94.12,29.41,0.0,100.0,0,1,17,3,5,12,0,16,1,10,7,0,4,22,0,17,5,14,8,2022,84
https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4DBFAAB0-AEBE-4096-AD82-E6824E221A6D,69946954,SMK Negeri 1 Popayato Timur,"Maleo, Maleo, Kec. Popayato Timur, Kab. Pohuwato Prov. Gorontalo",C,Amirudin Ismuhu,Herni Malik,20,80,93,12,SMK 2013 REV. Agribisnis Tanaman Pangan dan Hortikultura,Pagi/5 hari,False,2023/2024-2,Tidak Ada,PLN,3500,3,9,0,1,0,14.42,19.22,8.65,100.0,25.0,30.0,100.0,6,9,0,5,5,15,0,20,0,11,9,7,8,24,1,21,2,13,11,2021,74
https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/538A637F-3998-4BCA-94B6-9C261B0E48E3,50204718,SMKS 45  KOTA BIMA,"JLN. SOEKARNO - HATTA, Rabangodu Utara, Kec. Raba, Kota Bima Prov. Nusa Tenggara Barat",C,Syarif Hidayatullah,Ervin Rahadi,24,107,27,9,SMK 2013 REV. Teknik Komputer dan Jaringan,Pagi/6 hari,False,2023/2024-2,Tidak Ada,PLN,2200,3,7,0,1,2,14.89,19.14,5.58,83.33,41.67,16.67,100.0,4,3,14,4,10,14,1,20,3,6,18,5,5,27,1,21,5,9,18,2018,80
https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/092C7FB2-DFDA-4265-A59B-42EA53648422,10111577,SMKN 5 TELKOM,"JL. STADION H. DIMURTHALA, Kota Baru, Kec. Kuta Alam, Kota Banda Aceh Prov. Aceh",B,Herlina Dewi,Muhammad Kadapi,47,424,140,21,SMK 2013 REV. Teknik Jaringan Akses Telekomunikasi,Pagi/6 hari,False,2023/2024-2,Tidak Ada,PLN,2300,1,21,1,1,2,26.86,26.86,12.0,80.85,36.17,21.28,100.0,10,24,0,13,17,30,0,38,9,18,29,14,21,59,4,41,14,22,37,2022,83
https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/53D83C3F-9023-4899-8BF5-480673051DDF,20309531,SMKS MUHAMMADIYAH 1 KLATEN UTARA,"Jl. Ki Ageng Pengging 40, Gergunung, Kec. Klaten Utara, Kab. Klaten Prov. Jawa Tengah",A,Tugiran,AGUNG BUDSRONI,67,1200,56,42,SMK 2013 REV. Bisnis Konstruksi dan Properti,Sehari Penuh/5 hari,False,2023/2024-2,Tidak Ada,PLN,122200,1,32,1,1,1,29.9,39.25,18.75,92.54,68.66,7.46,100.0,5,0,59,8,46,21,0,62,5,41,26,5,25,89,4,66,19,55,34,2022,92
https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6CF99BD5-555E-4156-B004-B185E805B13F,69830463,SMKS MUHAMADIYAH NAHA,"NAHA I, NAHA I, Kec. Tabukan Utara, Kab. Kep. Sangihe Prov. Sulawesi Utara",C,Siti Aminah,Sahria Sahempa,14,0,0,0,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,,False,2023/2024-2,,,,1,0,0,0,0,0.0,0.0,0.0,78.57,21.43,21.43,0.0,3,0,0,11,3,11,2,11,1,2,12,4,12,16,3,12,1,2,14,2023,79
https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3360CDE4-8A52-4295-B40F-D387C6792EA1,69964433,SMK Negeri 1 Nibong,"Jln. Line Pipe Sp. Cluster II, Keh, Kec. Nibong, Kab. Aceh Utara Prov. Aceh",B,Razali,Humairah,35,56,27,9,SMK 2013 REV. Teknik Pendinginan dan Tata Udara,Pagi/6 hari,False,2023/2024-2,Tidak Ada,PLN,5750,1,8,0,1,2,9.22,10.38,2.37,88.57,20.0,5.71,100.0,2,19,0,14,7,28,0,31,4,8,27,3,21,43,2,36,5,12,31,2023,83
https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ADC7891B-80F3-4386-AA76-9DD7FD8E5BD4,20361967,SMK NURUL ISLAMI,"Dk. Rejosari, Wonolopo, Kec. Mijen, Kota Semarang Prov. Jawa Tengah",B,Mukhamad Anwari,Mugiyatun,20,47,109,9,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Pagi/5 hari,True,2023/2024-2,Tidak Ada,PLN,2200,1,10,1,1,2,17.33,15.6,7.8,85.0,15.0,0.0,100.0,0,0,9,14,3,17,0,17,3,3,17,0,15,24,0,19,5,4,20,2021,85
https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/74D4D0BC-8FAE-4C78-A91A-0BED075E8F85,70028670,SMKS Pariwisata Amarawati Ghana Udaya,"Jalan Surya Brata No.14 Tampaksiring, Tampaksiring, Kec. Tampaksiring, Kab. Gianyar Prov. Bali",,Ade Ayu Permata Sari,"Ade Ayu Permatasari,S.Tr.Par",18,10,25,5,SMK 2013 REV.  Tata Boga,Sehari Penuh/6 hari,True,2023/2024-2,Tidak Ada,PLN,1200,1,5,0,0,2,7.0,7.0,1.94,72.22,27.78,11.11,100.0,2,5,1,11,5,13,3,13,2,9,9,2,11,20,4,14,2,9,11,,
https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B87DAB31-2789-423A-973D-4E70B99A8574,60205822,SMK PERKEBUNAN BORI,"Jl. Siswa - Bori, Bori, Kec. Bacan Timur, Kab. Halmahera Selatan Prov. Maluku Utara",B,Mary Firdausy,Febry Dwi Trisnawaty,5,31,33,3,SMK 2013 REV. Agribisnis Tanaman Perkebunan,Pagi/6 hari,False,2023/2024-2,Tidak Ada,PLN,900,3,4,0,1,1,21.33,16.0,12.8,60.0,0.0,0.0,100.0,0,0,2,3,0,5,0,3,2,3,2,1,3,6,0,4,2,3,3,2022,81
https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6A86C9E6-70C0-49DD-BF6B-B35E9F1C947F,69944348,SMKN 1 PENAWARTAMA,"Jln. Podang RT 03 RW 03, Tri Rejo Mulyo, Kec. Penawartama, Kab. Tulang Bawang Prov. Lampung",A,"ANJAR PAWESTRI, ST",SUMARNO,26,262,155,15,SMK 2013 REV. Teknik dan Bisnis Sepeda Motor ,Pagi/5 hari,True,2023/2024-2,Tidak Ada,PLN,11600,3,8,0,0,8,27.8,52.13,16.04,88.46,15.38,7.69,100.0,2,4,2,18,4,22,0,23,3,14,12,3,23,32,1,24,7,16,16,2023,91
https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0D335347-84B5-44B2-88D5-0BC23F383D88,10643752,SMKS PGRI 1 PRABUMULIH,"JALAN TENGGAMUS SIMPANG MUARA DUA, MUARA DUA, Kec. Prabumulih Timur, Kota Prabumulih Prov. Sumatera Selatan",B,Muhammad Rizal,Bayu Dharmaraga Alkahfi,21,107,111,7,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Pagi/6 hari,False,2023/2024-2,Tidak Ada,PLN,4498,3,10,0,1,2,31.14,21.8,10.38,80.95,38.1,0.0,100.0,0,1,8,13,8,13,1,17,3,6,15,0,15,24,1,18,5,8,16,2023,84
https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EB147BBB-6827-451E-B2C3-9A6BD7FE90C9,20252392,SMK NEGERI 1 LELES,"RAYA BATU KASUR KM 101, Mandalawangi, Kec. Leles, Kab. Cianjur Prov. Jawa Barat",B,Yadi Setiady,HENDRA PURNAMA JAYA,20,177,109,13,SMK 2013 REV.  Bisnis Daring dan Pemasaran,Pagi/5 hari,False,2023/2024-2,Tidak Ada,PLN,1200,3,15,1,1,9,22.0,19.07,14.3,100.0,45.0,25.0,100.0,5,4,0,11,9,11,0,20,0,17,3,6,17,27,0,23,4,22,5,2022,85
https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/622A9F87-3DFD-4165-A857-97E134BCC4B9,20258299,SMKS ASSHIDDIQIYAH,"JL.PAMEKARAN 668 PALEDANG, Sucikaler, Kec. Karangpawitan, Kab. Garut Prov. Jawa Barat",B,Faroj Gifari,PARMAN SUPARMAN,24,113,103,9,SMK 2013 REV. Teknik Komputer dan Jaringan,Sehari Penuh/5 hari,True,2023/2024-2,Tidak Ada,PLN,5500,1,10,0,1,0,24.0,21.6,9.0,95.83,37.5,0.0,100.0,0,0,31,1,9,15,0,23,1,14,10,0,1,32,0,24,8,19,13,2022,85
https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0ACBFF2E-82CB-4937-AFA9-AB4B5C8748AE,69775464,SMKS IBNU SINA,"JLN. SAMIRAN NO 100 RT/RW 03/08 JALEN SETAIL, Setail, Kec. Genteng, Kab. Banyuwangi Prov. Jawa Timur",A,Yusuf Romdloni,Miswanto,14,137,75,14,SMK 2013 REV. Teknik Komputer dan Jaringan,Pagi/6 hari,False,2023/2024-2,Tidak Ada,PLN,5500,3,12,0,1,2,15.14,17.67,15.14,85.71,21.43,0.0,100.0,0,0,16,0,3,11,0,12,2,6,8,0,0,16,0,13,3,7,9,2023,92
https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2571DECF-CC7D-4118-9477-E00FF200204A,69988829,SMK NURUL MUKHLISIN,"Jl. Raya Banyuwangi Gang Jindul, Arjasa, Kec. Arjasa, Kab. Situbondo Prov. Jawa Timur",C,SELAMET ROMADON,VICTOR SONY RUSHIDAYAT,14,31,17,3,SMK 2013 REV.  Desain Komunikasi Visual,Pagi/6 hari,False,2023/2024-2,Tidak Ada,PLN,5200,3,3,0,1,1,16.0,16.0,3.43,71.43,21.43,0.0,100.0,0,1,16,0,3,11,0,10,4,9,5,0,0,17,0,11,6,12,5,2021,78
https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/65000576-003C-4D25-B1CA-6FADA9645205,20614570,SMKS NURUL HIKMAH,"KH. AMSIR, Kenanga, Kec. Cipondoh, Kota Tangerang Prov. Banten",B,Jamaludin,Jamaludin,12,77,64,7,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Pagi/6 hari,True,2023/2024-2,Tidak Ada,PLN,2000,1,6,0,1,0,20.14,23.5,11.75,50.0,16.67,0.0,100.0,0,0,22,2,2,10,0,6,6,8,4,0,2,24,0,9,15,14,10,2023,82
https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6558374B-3EF5-45F4-8486-3E30DC0080C7,50222065,SMKS KESEHATAN NW TEROS,"JL. SANDAT NO.1, Teros, Kec. Labuhan Haji, Kab. Lombok Timur Prov. Nusa Tenggara Barat",C,Fathurrahman,Hikmatul Laili,18,117,106,6,SMK 2013 REV. Asisten Keperawatan,Siang/6 hari,False,2023/2024-2,Tidak Ada,PLN & Diesel,1300,3,4,0,1,2,37.17,55.75,12.39,55.56,5.56,0.0,57.14,0,0,22,0,1,17,0,10,8,5,13,0,0,22,0,14,8,6,16,2021,74
https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/64BDB7E9-93A3-4880-B9CC-B4D353780B60,69968640,SMK AZ-ZARKASYIH,"Jl. Rd. H. Mulya RT. 01 RW. 02, Pusakasari, Kec. Leles, Kab. Cianjur Prov. Jawa Barat",B,SITI ROHIMAH,RUSTANDI,22,125,119,9,SMK 2013 REV. Multimedia,Pagi/6 hari,False,2023/2024-2,Tidak Ada,PLN,2400,3,9,0,1,2,27.11,27.11,11.09,95.45,4.55,0.0,100.0,0,1,17,6,1,21,0,21,1,14,8,0,6,24,0,22,2,15,9,2019,77
